"id","name","businessScope","licenseNum","addDate","lastDate","address","certificateCode","corpCode","description","econType","legalMan","provinces","sourceData","url","validTime","area_id","state","searchpath","money","regTime","startDate","endDate","updateDate","termStart","teamEnd","checkDate","authentication","govCode","city","apprDate","manageState","manageStateCN","moneyType","regNo","regOrganization","regOrganizationNum","assetsInvestment","email","legalManTel","tel","alias"
"544","营口万通市政工程建设有限公司","道路工程；沥青拌和；道路上、下排水、给水工程；商品混凝土；市政建设工程；水泥制品加工；房屋建筑；装饰装修；园林绿化工程；亮化工程；沥青混凝土、水泥稳定料、乳化沥青加工及销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）","91210800686643229M","12/7/2016 16:53:44","26/4/2019 00:09:08","老边区柳树镇小平山村",,"91210800686643229M",,"有限责任公司(自然人投资或控股)","周作远","辽宁省","451234","www.lnjyky.com","14/5/2029","9",,"381x407x","32000000.00","15/5/2009",,,,,,,,,,"15/5/2009","1","存续（在营、开业、在册）","人民币","210800004078853","营口市老边区市场监督管理局","210811",,"1378078463@qq.com",,"0417-3898222",
"545","营口正达土石方工程有限公司","房屋建筑工程、市政公用工程、土石方工程。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）","91210881699408594D","12/7/2016 16:53:45","24/4/2019 18:23:22","盖州市太阳升办事处河南村",,"69940859-4",,"有限责任公司(自然人投资或控股)","于双源","辽宁省","451374","http://210.12.219.18/jianguanfabuweb/company_details.aspx?corpid=lu%2bXmbANZM616figr8sSRW0mYZNAvnX%2fPfonYxRRP9liQwEmBlnxI4X86n8eU8X%2f1B2M2Y8AsgTpgAmY7PhCfhAAAAA%3d","4/1/2020","9",,"381x407x","20000000.00","6/1/2010",,,,,,,,,,"6/1/2010","1","存续（在营、开业、在册）","人民币","210881004038336","盖州市市场监督管理局","210881",,,,,
"546","辽宁广兴建筑工程有限公司","房屋建筑工程、市政工程、土石方工程、园林绿化工程；室内装饰装修；玻璃幕墙制作、安装；铝合金、铝塑门窗制作、安装；钢结构制作、安装。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）","91210800558170797J","12/7/2016 16:53:47","25/4/2019 18:18:54","辽宁省营口市石佛镇建立村",,"55817079-7",,"有限责任公司(自然人投资或控股的法人独资)","贾敬华","辽宁省","452982","暂无",,"9",,"381x","8000000.00","15/7/2010",,,,,,,,,,"24/2/2017","1","存续（在营、开业、在册）","人民币","210882004030543","营口市工商行政管理局企业注册分局","210801",,"44203370@qq.com",,"0417-5889988",
"547","沈阳创博工程安装有限公司","一般项目：建筑安装工程、室内外装饰装修、钢结构、铁艺工程、土木工程、管道工程、给排水工程、城市基础设施工程、园林绿化工程施工。（以上项目凭资质证施工）（依法须经批准的项目，经相关部门批准后方可开展经营活动。）","91210114675334551M","12/7/2016 16:53:48","24/5/2019 22:11:21","沈阳市于洪区造化街道大转湾村",,"67533455-1",,"有限责任公司(自然人投资或控股)","梁波","辽宁省","456189","暂无",,"9",,"381x715x","50000000.00","16/7/2008",,,,,,,,,,"16/7/2008","1","存续（在营、开业、在册）","人民币","210114000014327","沈阳市于洪区市场监督管理局","210114",,"www.sycbjzgc@163.com",,"024-86581543",
"548","营口金安建筑工程有限公司","以建筑企业资质证书核准的经营范围为准、并凭资质证书经营。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）","912108810683455907","12/7/2016 16:53:49","28/4/2019 11:58:59","营口北海电机产业园区",,"912108810683455907",,"有限责任公司(自然人投资或控股)","桑增辉","辽宁省","458088","暂无","16/6/2033","9",,"381x","6000000.00","21/6/2013",,,,,,,,,,"21/6/2013","1","存续（在营、开业、在册）","人民币","210881004064798","盖州市市场监督管理局","210881",,"yingkoulongren@163.com",,"0417-7655112",
"549","营口凯辰建设工程有限公司","土木建筑工程、装饰装修工程、水利工程的施工、钢结构安装施工（凭资质证经营）；机械设备租赁。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）","91210881MA0QEEMPX4","12/7/2016 16:53:51","8/4/2019 09:23:57","盖州市太阳升办事处阎峪村",,"91210881MA0QEEMPX4",,"有限责任公司(自然人投资或控股)","魏丽霞","辽宁省","458164","http://210.12.219.18/jianguanfabuweb/company_details.aspx?corpid=lu%2bXmbANZM616figr8sSRW0mYZNAvnX%2fPfonYxRRP9k0TKUXfkPY7j63rwlfrdp61B2M2Y8AsgTpgAmY7PhCfhAAAAA%3d","25/1/2030","9",,"381x393x916x","8000000.00","25/1/2005",,,,,,,,,,"25/1/2005","1","存续（在营、开业、在册）","人民币","210200000079995","盖州市市场监督管理局","210881",,,,,
"550","营口三丰建筑工程有限公司","土木工程建筑，室内外装饰装修，增值电信服务，园林绿化，给排水管线安装维修，防水防腐保温工程，钢结构工程，起重设备安装工程，机电设备安装工程，消防设施工程，市政工程，建筑劳务服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）","91210800667268873M","12/7/2016 16:53:52","25/4/2019 18:22:47","营口市鲅鱼圈区怡景花园27#综合楼二层",,"91210800667268873M",,"有限责任公司(自然人投资或控股)","苗雨时","辽宁省","458242","暂无","6/11/2027","9",,"381x","28000000.00","6/11/2007",,,,,,,,,,"6/11/2007","1","存续（在营、开业、在册）","人民币","210800004023075","营口市鲅鱼圈区市场监督管理局","210804",,"shanfeng210804@163.com",,"0417-6200505",
"551","营口中南商砼有限公司","混凝土搅拌(原料不含危险品)。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）","91210804399014817D","12/7/2016 16:53:54","25/4/2019 14:57:02","熊岳镇郭屯村",,"91210804399014817D",,"有限责任公司(自然人独资)","李维成","辽宁省","458388","暂无","20/5/2034","9",,"920x","25000000.00","21/5/2014",,,,,,,,,,"21/5/2014","1","存续（在营、开业、在册）","人民币","210800004220032","营口市鲅鱼圈区市场监督管理局","210804",,"373115747@qq.com",,"0417-6810537",
"552","石嘴山市申磊混凝土有限公司","预拌商品混凝土的生产、销售；道路普通货物运输***(依法须经批准的项目，经相关部门批准后方可开展经营活动)","9164020067044986X1","12/7/2016 16:53:55","25/5/2019 18:53:03","大武口区301省道以南、西环路以西农指十字路口",,"67044986-X",,"有限责任公司(自然人投资或控股)","潘得平","宁夏回族自治区","444582","暂无","24/4/2066","33",,"346x","25000000.00","24/2/2010",,,,,,,,,,"5/2/2009","1","存续（在营、开业、在册）",,"640200200005793","石嘴山市市场监督管理局","640200",,"279077382@qq.com",,"0952-2692666",
"553","宁夏元亨利建筑安装劳务有限公司","劳务派遣；建筑劳务分包。**(依法须经批准的项目，经相关部门批准后方可开展经营活动)","916401005853706121","12/7/2016 16:53:56","30/5/2019 02:23:36","银川市兴庆区清和北街景墨家园三期142号楼8号房",,"916401005853706121",,"有限责任公司(自然人投资或控股)","郭生仁","宁夏回族自治区","445609","暂无","21/2/2022","33",,"965x","86000000.00","22/2/2012",,,,,,,,,,"22/2/2012","1","存续（在营、开业、在册）",,"640100200108939","银川市行政审批服务局","640100",,"1248065212@qq.com",,"17795124967",
"554","青海海亿工程建设有限公司","房屋建筑工程施工；市政公用工程施工（凭资质证经营）；建筑装饰装修工程；钢结构工程；建筑机械及钢模板、木模板代理销售、租赁；消防设计图纸审核及业务咨询服务（涉及前置审批的项目除外）。","916321005799479996","12/7/2016 16:53:58","26/4/2019 04:36:03","青海省海东市平安区湟源路84号",,"916321005799479996",,"有限责任公司(自然人投资或控股)","吕敬琦","青海省","445244","暂无",,"28",,"380x408x958x","20000000.00","2/5/2012",,,,,,,,,,"2/5/2012","1","存续（在营、开业、在册）",,"632100002004865","海东市市场监督管理局","630200",,"375912673@qq.com",,"13897247777",
"555","青海创盈投资集团有限公司","房屋建筑工程施工总承包叁级；建筑装修装饰工程专业承包贰级；预拌商品混凝凝土预制构件专业承包贰级；城市及道路照明工程专业承包贰级；中小型水电开发及运营；水利水电工程施工总承包贰级；商品砼生产、试验和销售；砂石加工；汽车、工程设备、机械设备租赁；经济技术开发、转让、咨询、服务；物业管理；物资采供（国家专项规定物资除外）；园林绿化；粉煤灰生产，普通货运服务；自有房地产经营活动；汽车管理服务。（以上项目中依法须经批准的项目，经相关部门批准后方可开展经营活动）***","91630000710557129K","12/7/2016 16:53:59","28/4/2019 14:09:23","西宁市城西区五四西路43号",,"91630000710557129K",,"有限责任公司(自然人投资或控股)","苏晓军","青海省","449119","暂无","22/12/2023","28",,"381x392x702x866x","97975683.00","22/12/2003",,,,,,,,,,"19/3/2018","1","存续（在营、开业、在册）",,"630000100020317","青海省市场监督管理局","630000",,"554513901@qq.com",,"0971-8450081",
"556","海西博奥工程有限公司","矿山工程施工总承包贰级、房屋建筑工程施工总承包叁级、土石方工程专业承包贰级、防腐保温工程专业承包叁级、爆破与拆除工程专业承包叁级（凭资质证经营）；煤炭销售；工程机械及配件、机电、化工产品（易燃、易爆、危险化学品除外）销售。 ****","916328007814015869","12/7/2016 16:54:00","25/4/2019 21:21:52","德令哈市冷湖路以南（瑞和家园12号楼12-4号门面房）",,"916328007814015869",,"有限责任公司(自然人投资或控股)","赵峡","青海省","445968","暂无","21/12/2021","28",,"381x398x958x","150000000.00","21/12/2005",,,,,,,,,,"21/12/2005","1","存续（在营、开业、在册）",,"632800102002012","海西蒙古族藏族自治州市场监督管理局","632800",,"boaocaiwuke@163.com",,,
"557","格尔木长江建筑安装有限公司","房屋建筑安装工程。市政公用工程。装饰、装璜工程。城市绿化工程。机电设备安装工程、钢结构工程、建筑劳务分包（以上项目凭资质证书经营）。土石方工程（不含爆破工程）。建筑机械设备、钢管、扣件租赁。花卉、苗木种植。园林绿化。园林建设。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***","916328017104627877","12/7/2016 16:54:02","30/5/2019 07:59:42","青海省格尔木市食品街3号",,"916328017104627877",,"有限责任公司(自然人投资或控股)","罗加雄","青海省","445393","暂无","17/1/2029","28",,"380x381x408x","46000000.00","18/1/2001",,,,,,,,,,"18/1/2001","1","存续（在营、开业、在册）",,"632801110000433","海西州格尔木市市场监督管理局","632801",,"609161962@qq.com",,"0979-8493988",
"558","青海德利建筑劳务有限责任公司","建筑劳务分包；房屋维修；水电安装及施工（凭资质经营）；土木工程设计施工及承包；防水、墙体保温施工及承包；机械设备租赁******","91632521595039237Y","12/7/2016 16:54:03","28/4/2019 19:59:12","湟中县多巴镇君豪公寓1404室",,"91632521595039237Y",,"有限责任公司(自然人投资或控股)","赵孟德","青海省","452060","暂无","13/11/2022","28",,"1030x","1000000.00","14/11/2012",,,,,,,,,,"14/11/2012","1","存续（在营、开业、在册）",,"632521060011649","湟中县食品药品和市场监督管理局","630122",,"1527697067@qq.com",,"15597048199",
"559","青海万盛建筑有限责任公司","房屋建筑工程施工总承包叁级（凭资质证书经营）。劳务服务（不含中介服务）。土方工程（不含爆破工程）。房屋租赁。生活垃圾清运。市政公用工程施工、园林古建工程施工、钢结构工程专业承包、消防设施工程专业承包（以上经营项目凭资质证书经营）。道路普通货物运输（凭许可证经营）。旅游服务（凭许可证经营）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***","916328016791555427","12/7/2016 16:54:04","25/4/2019 15:59:24","青海省格尔木市东一路03号",,"916328016791555427",,"有限责任公司(自然人投资或控股)","王天云","青海省","454126","暂无","30/11/2028","28",,"381x","20000000.00","1/12/2008",,,,,,,,,,"1/12/2008","1","存续（在营、开业、在册）",,"632801110007117","海西州格尔木市市场监督管理局","632801",,"179383265@qq.com",,"13997376959",
